178.5832885,112.577185,12673.62259,173.8620856,114.690256,13153.85483,145.4382452,123.025268,15135.21657,153.6814896,121.2412668,14699.44478,172.4751037,115.2750401,13288.33486,155.6232809,120.8242205,14598.49226,173.44226,114.878642,13197.10238,148.2263165,122.4400233,14991.55931,1
163.1701613,118.6331819,14073.83184,150.922139,121.8339,14843.49918,138.4411699,123.9219893,15356.65944,161.6775477,119.0979319,14184.31738,169.8105118,116.3133373,13528.79243,153.2250136,121.3503772,14725.91405,160.1285649,119.5593704,14294.44305,147.5836551,122.5214475,15011.50509,1
179.2585573,112.2527614,12600.68243,159.2068984,119.8664177,14367.9581,144.087964,123.2481822,15190.11442,158.1355275,120.1218452,14429.25771,169.8678606,116.3251635,13531.54367,156.5259452,120.571016,14537.36989,163.8532815,118.4128997,14021.61483,139.6657594,123.7924813,15324.57841,1
184.3982527,109.6483141,12022.75277,160.9764706,119.356638,14246.00704,147.7049119,122.6462577,15042.10452,173.2094046,114.9575144,13215.23011,180.817885,111.5099988,12434.47983,157.9775157,120.2198928,14452.82262,174.2471689,114.5544921,13122.73165,150.3018808,122.1053711,14909.72164,1
178.5832885,112.577185,12673.62259,173.8620856,114.690256,13153.85483,145.4382452,123.025268,15135.21657,153.6814896,121.2412668,14699.44478,172.4751037,115.2750401,13288.33486,155.6232809,120.8242205,14598.49226,173.44226,114.878642,13197.10238,148.2263165,122.4400233,14991.55931,1
167.2955421,117.2481916,13747.13844,155.2612834,120.874862,14610.73227,157.0766404,120.5482221,14531.87384,157.127992,120.3744266,14490.00258,172.8323977,115.1305461,13255.04264,150.7023761,121.9414954,14869.72831,158.4518018,120.0365027,14408.76197,136.5525727,124.1073802,15402.64181,1
159.4039427,119.7440528,14338.63817,160.1165241,119.5453037,14291.07963,133.104012,124.4232338,15481.14111,158.4371939,120.0319594,14407.67127,167.0491772,117.3280519,13765.87177,144.8737575,122.98336,15124.90683,164.8981982,118.0581555,13937.72809,135.3447942,124.2316247,15433.49656,1
181.0775986,111.3851078,12406.64223,183.4347059,110.1868479,12141.14146,154.2337458,121.2867477,14710.47517,166.6473636,117.4971949,13805.5908,181.4918691,111.1952461,12364.38275,165.4821566,117.9346709,13908.58661,177.0480747,113.334997,12844.82154,148.2130021,122.5329689,15014.32848,1
160.3865143,119.4908581,14278.06517,163.9993048,118.3718263,14011.88925,133.5447319,124.3964896,15474.48662,163.2394145,118.6284243,14072.70306,178.6368888,112.5965366,12677.98005,159.9188283,119.6619284,14318.97711,166.559474,117.4991195,13806.04308,138.6361249,123.8829571,15346.98707,1
161.8299955,119.042278,14171.06395,163.4541176,118.5466396,14053.30576,145.991976,122.9540371,15117.69525,154.6567302,121.0120461,14643.9153,166.357416,117.5861216,13826.49598,150.294685,122.0221003,14889.39295,163.051487,118.6796303,14084.85466,141.6042548,123.5564261,15266.19044,1
